episode_id,condition,target_side,chunk_index,start,stop,executed_steps,progress,num_seeds,energy_left_mean,energy_right_mean,local_margin_left_minus_right_mean,local_margin_seed_sd,right_support_rate,mean_sign_seed_agreement,true_target_seed_support_rate,flat_cumulative_margin,flat_cumulative_score,linear_cumulative_score,exponential_cumulative_score
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,0,0,16,16,0.10256410256410256,10,0.2307758331298828,0.25725664049386976,-0.026480807363986968,0.017648603935139145,0.0,1.0,0.0,-0.026480807363986968,-0.026480807363986968,-0.026480807363986968,-0.026480807363986968
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,1,16,32,16,0.20512820512820512,10,0.21756628155708313,0.25183154046535494,-0.03426525890827179,0.018431502858725198,0.0,1.0,0.0,-0.06074606627225876,-0.03037303313612938,-0.030168179148121886,-0.029793538971174417
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,2,32,48,16,0.3076923076923077,10,0.24768144488334656,0.3125154942274094,-0.06483404934406281,0.016891097464676444,0.0,1.0,0.0,-0.12558011561632157,-0.041860038538773854,-0.04043954809506734,-0.038192555856111074
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,3,48,64,16,0.41025641025641024,10,0.24007020145654678,0.28479710668325425,-0.044726905226707456,0.010909249925468576,0.0,1.0,0.0,-0.170307020843029,-0.04257675521075725,-0.04132223926922854,-0.039177893990012286
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,4,64,80,16,0.5128205128205128,10,0.23988662362098695,0.25895457714796066,-0.019067953526973724,0.007058683577394302,0.0,1.0,0.0,-0.18937497437000272,-0.03787499487400055,-0.03798409640789032,-0.037157139221655006
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,5,80,96,16,0.6153846153846154,10,0.2992598921060562,0.3339907377958298,-0.03473084568977356,0.005536949350412163,0.0,1.0,0.0,-0.22410582005977628,-0.037350970009962715,-0.03762262410587735,-0.03698903636539114
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,6,96,112,16,0.717948717948718,10,0.2842103958129883,0.34023755192756655,-0.056027156114578244,0.009866774948360371,0.0,1.0,0.0,-0.2801329761743545,-0.040018996596336356,-0.03912503488209783,-0.03791849435413609
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,7,112,128,16,0.8205128205128205,10,0.31905014514923097,0.34101087749004366,-0.021960732340812684,0.0052951966162960405,0.0,1.0,0.0,-0.3020937085151672,-0.0377617135643959,-0.038134786658562146,-0.03736148893214774
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,8,128,144,16,0.9230769230769231,10,0.31729334890842437,0.36601665019989016,-0.04872330129146576,0.006558688190401143,0.0,1.0,0.0,-0.35081700980663294,-0.03897966775629255,-0.038526953867188206,-0.037647879923178924
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,9,144,156,12,1.0,10,0.3386118710041046,0.3283216208219528,0.010290250182151794,0.0022874336163717897,1.0,1.0,1.0,-0.34052675962448115,-0.03405267596244811,-0.03763936833901839,-0.03676912146311706
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,0,0,16,16,0.1322314049586777,10,0.24159009903669357,0.26182911247015,-0.02023901343345642,0.011357659854351856,0.0,1.0,0.0,-0.02023901343345642,-0.02023901343345642,-0.02023901343345642,-0.02023901343345642
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,1,16,32,16,0.2644628099173554,10,0.2036294162273407,0.262776805460453,-0.05914738923311234,0.016393169794650612,0.0,1.0,0.0,-0.07938640266656875,-0.03969320133328438,-0.038396255473295844,-0.03608769443819505
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,2,32,48,16,0.39669421487603307,10,0.18517108708620073,0.2496945634484291,-0.0645234763622284,0.012946574521229456,0.0,1.0,0.0,-0.14390987902879715,-0.04796995967626572,-0.045861175727276576,-0.04230725594694833
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,3,48,64,16,0.5289256198347108,10,0.17595681175589561,0.21253406405448913,-0.03657725229859352,0.016492161541940994,0.0,1.0,0.0,-0.18048713132739067,-0.045121782831847666,-0.04407580583714522,-0.04155845201498801
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,4,64,80,16,0.6611570247933884,10,0.1993409939110279,0.20926133841276168,-0.00992034450173378,0.006088203813810193,0.1,0.9,0.1,-0.19040747582912446,-0.03808149516582489,-0.03952174432575703,-0.03895103688698839
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,5,80,96,16,0.7933884297520661,10,0.24733703583478928,0.25969813466072084,-0.01236109882593155,0.005501423120399006,0.0,1.0,0.0,-0.20276857465505602,-0.033794762442509334,-0.0370525947348638,-0.03752566341092117
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,6,96,112,16,0.9256198347107438,10,0.16913983523845671,0.1854393169283867,-0.01629948168992996,0.0030112312488856817,0.0,1.0,0.0,-0.21906805634498597,-0.03129543662071228,-0.03586670256086759,-0.03677142275380619
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,7,112,121,9,1.0,10,0.21660856604576112,0.22743629217147826,-0.010827726125717163,0.003492104783761113,0.0,1.0,0.0,-0.22989578247070314,-0.028736972808837892,-0.03517117543766897,-0.03615293560949649
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,0,0,16,16,0.12121212121212122,10,0.36604674756526945,0.3276124492287636,0.03843429833650589,0.03160093822168589,1.0,1.0,1.0,0.03843429833650589,0.03843429833650589,0.03843429833650589,0.03843429833650589
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,1,16,32,16,0.24242424242424243,10,0.23826146721839905,0.26717564910650254,-0.028914181888103484,0.01476266754629014,0.0,1.0,0.0,0.009520116448402408,0.004760058224201204,0.006740895877866187,0.010321036141270317
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,2,32,48,16,0.36363636363636365,10,0.15737893730401992,0.19269852191209794,-0.035319584608078006,0.018804982861621623,0.0,1.0,0.0,-0.025799468159675598,-0.008599822719891867,-0.0055267442638675356,-0.00018713333246310376
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,3,48,64,16,0.48484848484848486,10,0.22589484304189683,0.27252607941627505,-0.0466312363743782,0.015350984583763569,0.0,1.0,0.0,-0.0724307045340538,-0.01810767613351345,-0.01374764268596967,-0.006764101292874158
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,4,64,80,16,0.6060606060606061,10,0.22224506735801697,0.24469294846057893,-0.02244788110256195,0.007299233351630878,0.0,1.0,0.0,-0.09487858563661575,-0.018975717127323148,-0.014990533888339999,-0.008208905703201697
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,5,80,96,16,0.7272727272727273,10,0.21465037316083907,0.24618036150932313,-0.03152998834848404,0.004740496261948976,0.0,1.0,0.0,-0.1264085739850998,-0.0210680956641833,-0.016686888191944516,-0.009652954701687946
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,6,96,112,16,0.8484848484848485,10,0.2562494143843651,0.27075327932834625,-0.014503864943981171,0.0017387079131714724,0.0,1.0,0.0,-0.14091243892908098,-0.02013034841844014,-0.016530957959947135,-0.009859035789810162
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,7,112,128,16,0.9696969696969697,10,0.195948626101017,0.210000441968441,-0.014051815867424012,0.0016208952341939175,0.0,1.0,0.0,-0.154964254796505,-0.019370531849563125,-0.016418269683014262,-0.009982895279562953
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,8,128,132,4,1.0,10,0.3145274847745895,0.3106562316417694,0.0038712531328201293,0.003287188944076627,0.8,0.8,0.8,-0.15109300166368486,-0.016788111295964983,-0.015967391398217942,-0.009695721108200418
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,0,0,16,16,0.10062893081761007,10,0.3759001761674881,0.3546898514032364,0.02121032476425171,0.03680352190695311,0.8,0.8,0.8,0.02121032476425171,0.02121032476425171,0.02121032476425171,0.02121032476425171
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,1,16,32,16,0.20125786163522014,10,0.24236716628074645,0.2749028831720352,-0.03253571689128876,0.016927496691902483,0.0,1.0,0.0,-0.011325392127037048,-0.005662696063518524,-0.004248326546267459,-0.001661705454015828
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,2,32,48,16,0.3018867924528302,10,0.21124314218759538,0.24297194927930832,-0.031728807091712954,0.015159290200709224,0.0,1.0,0.0,-0.043054199218750006,-0.014351399739583335,-0.012390691152325385,-0.008868623722292994
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,3,48,64,16,0.4025157232704403,10,0.21074127554893493,0.22621900141239165,-0.015477725863456726,0.012799857835677416,0.1,0.9,0.1,-0.05853192508220673,-0.014632981270551683,-0.01302625712226419,-0.0098652340963634
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,4,64,80,16,0.5031446540880503,10,0.23725249469280243,0.25688523799180984,-0.019632743299007417,0.007420103065596214,0.0,1.0,0.0,-0.07816466838121415,-0.01563293367624283,-0.014017230048775675,-0.010846725853263121
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,5,80,96,16,0.6037735849056604,10,0.3012705847620964,0.323892779648304,-0.02262219488620758,0.0037300189739470323,0.0,1.0,0.0,-0.10078686326742173,-0.016797810544570288,-0.014973337252934775,-0.011662575193944381
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,6,96,112,16,0.7044025157232704,10,0.3122179195284843,0.35863119661808013,-0.04641327708959579,0.008745129134314645,0.0,1.0,0.0,-0.1472001403570175,-0.02102859147957393,-0.017539862953886695,-0.013359135459187323
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,7,112,128,16,0.8050314465408805,10,0.32309856116771696,0.3376075267791748,-0.014508965611457824,0.008308846760163486,0.0,1.0,0.0,-0.16170910596847532,-0.020213638246059415,-0.01736500349182349,-0.013399270261839825
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,8,128,144,16,0.9056603773584906,10,0.331411799788475,0.35598081052303315,-0.024569010734558104,0.003444188874383037,0.0,1.0,0.0,-0.18627811670303343,-0.02069756852255927,-0.01763181857488773,-0.013680819801858363
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,9,144,159,15,1.0,10,0.3208489030599594,0.3149056002497673,0.005943302810192108,0.0006077370607994576,1.0,1.0,1.0,-0.1803348138928413,-0.01803348138928413,-0.01720318000424992,-0.013321088128371308
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,0,0,16,16,0.13333333333333333,10,0.32172218561172483,0.4044527530670166,-0.08273056745529175,0.02453101513860664,0.0,1.0,1.0,-0.08273056745529175,-0.08273056745529175,-0.08273056745529175,-0.08273056745529175
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,1,16,32,16,0.26666666666666666,10,0.20783187299966813,0.2945817545056343,-0.08674988150596619,0.010206716003763171,0.0,1.0,1.0,-0.16948044896125794,-0.08474022448062897,-0.08460624734560648,-0.08436776831340535
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,2,32,48,16,0.4,10,0.21040474325418473,0.28515990674495695,-0.07475516349077224,0.013036531217813499,0.0,1.0,1.0,-0.24423561245203018,-0.0814118708173434,-0.08179165195851099,-0.08226526987979713
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,3,48,64,16,0.5333333333333333,10,0.23121000826358795,0.29283498525619506,-0.06162497699260712,0.008853888672442368,0.0,1.0,1.0,-0.3058605894446373,-0.07646514736115932,-0.07791344523429872,-0.0795679709914835
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,4,64,80,16,0.6666666666666666,10,0.17705473601818084,0.2250080794095993,-0.047953343391418456,0.009045184851918889,0.0,1.0,1.0,-0.3538139328360557,-0.07076278656721115,-0.07391876498858134,-0.07696249093121281
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,5,80,96,16,0.8,10,0.20156386196613313,0.22529098391532898,-0.02372712194919586,0.00378542665646485,0.0,1.0,1.0,-0.3775410547852516,-0.06292350913087526,-0.0693558883486372,-0.07410876924290428
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,6,96,112,16,0.9333333333333333,10,0.16399361565709114,0.1662961348891258,-0.0023025192320346834,0.0010762400220038822,0.0,1.0,1.0,-0.37984357401728625,-0.054263367716755176,-0.06552426725625993,-0.0715572414219773
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,7,112,120,8,1.0,10,0.229006065428257,0.2335173964500427,-0.004511331021785736,0.0018947690046894003,0.0,1.0,1.0,-0.384354905039072,-0.048044363129884,-0.06382946347196898,-0.06995889426831213
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,0,0,16,16,0.12121212121212122,10,0.35733077824115755,0.40354968309402467,-0.04621890485286713,0.03243591686839691,0.1,0.9,0.9,-0.04621890485286713,-0.04621890485286713,-0.04621890485286713,-0.04621890485286713
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,1,16,32,16,0.24242424242424243,10,0.23298254162073134,0.295651912689209,-0.06266937106847763,0.02337452892220425,0.0,1.0,1.0,-0.10888827592134476,-0.05444413796067238,-0.05396030071903678,-0.05308581956884809
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,2,32,48,16,0.36363636363636365,10,0.2116883471608162,0.2457855224609375,-0.03409717530012131,0.01972516089102192,0.1,0.9,0.9,-0.14298545122146605,-0.04766181707382202,-0.04816688913851976,-0.04871392697019042
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,3,48,64,16,0.48484848484848486,10,0.21457475572824478,0.2191279023885727,-0.004553146660327911,0.008667750219597077,0.3,0.7,0.7,-0.14753859788179396,-0.03688464947044849,-0.039444140642881396,-0.04246030125278566
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,4,64,80,16,0.6060606060606061,10,0.2103831171989441,0.20430777966976166,0.006075337529182434,0.008208991484708272,0.8,0.8,0.2,-0.14146326035261153,-0.028292652070522305,-0.03294135804687228,-0.03798915298233262
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,5,80,96,16,0.7272727272727273,10,0.286849670112133,0.29195716977119446,-0.005107499659061432,0.001980391990730527,0.0,1.0,1.0,-0.14657076001167296,-0.024428460001945495,-0.030086603340430142,-0.0359531103477662
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,6,96,112,16,0.8484848484848485,10,0.28262419402599337,0.2712106004357338,0.011413593590259553,0.006557092861036903,0.9,0.9,0.1,-0.1351571664214134,-0.019308166631630486,-0.02712230355966659,-0.03394083195036245
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,7,112,128,16,0.9696969696969697,10,0.23151992708444596,0.21917661726474763,0.012343309819698334,0.002301762486073834,1.0,1.0,0.0,-0.12281385660171507,-0.015351732075214383,-0.02532841204242273,-0.032573545787681554
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,8,128,132,4,1.0,10,0.21734161749482156,0.22010193690657615,-0.002760319411754608,0.000659458296389799,0.0,1.0,1.0,-0.12557417601346968,-0.013952686223718853,-0.024826898872852325,-0.03195556564734337
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,0,0,16,16,0.09142857142857143,10,0.3439234122633934,0.38177367150783537,-0.037850259244441985,0.03855494357197995,0.2,0.8,0.8,-0.037850259244441985,-0.037850259244441985,-0.037850259244441985,-0.037850259244441985
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,1,16,32,16,0.18285714285714286,10,0.22853258103132248,0.295086170732975,-0.06655358970165252,0.015070406262852686,0.0,1.0,1.0,-0.1044038489460945,-0.05220192447304725,-0.051518511843113665,-0.05025692010797776
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,2,32,48,16,0.2742857142857143,10,0.2562785059213638,0.30196558833122256,-0.045687082409858706,0.009919841612483105,0.0,1.0,1.0,-0.1500909313559532,-0.050030310451984396,-0.04976908301313718,-0.04912547373851941
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,3,48,64,16,0.3657142857142857,10,0.26514237374067307,0.2812896087765694,-0.016147235035896303,0.006113298318942672,0.0,1.0,1.0,-0.1662381663918495,-0.04155954159796237,-0.04269079922845489,-0.04389524087870348
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,4,64,80,16,0.45714285714285713,10,0.30949690043926237,0.27531144171953204,0.034185458719730374,0.01638054175430716,1.0,1.0,0.0,-0.13205270767211913,-0.026410541534423827,-0.030732270214292732,-0.03548344725867592
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,5,80,96,16,0.5485714285714286,10,0.25231619030237196,0.23598112761974335,0.01633506268262863,0.005611951490695949,1.0,1.0,0.0,-0.1157176449894905,-0.019286274164915084,-0.02519493693230199,-0.031555623246770304
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,6,96,112,16,0.64,10,0.23540353327989577,0.22751222997903825,0.007891303300857544,0.0050525776954051145,0.9,0.9,0.1,-0.10782634168863295,-0.015403763098376136,-0.0222408083400556,-0.02940347969992169
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,7,112,128,16,0.7314285714285714,10,0.2598747983574867,0.25933368057012557,0.0005411177873611451,0.0046098540749693745,0.5,0.5,0.5,-0.1072852239012718,-0.013410652987658976,-0.020722013264894482,-0.028209330122725557
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,8,128,144,16,0.8228571428571428,10,0.3547922670841217,0.36207171678543093,-0.007279449701309204,0.0026305038107621655,0.0,1.0,1.0,-0.114564673602581,-0.012729408178064556,-0.02008189119043804,-0.02759262974043209
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,9,144,160,16,0.9142857142857143,10,0.28005770295858384,0.2812059834599495,-0.0011482805013656617,0.0021947932513014996,0.4,0.6,0.6,-0.11571295410394666,-0.011571295410394667,-0.0194993185538512,-0.02701245065425718
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,10,160,175,15,1.0,10,0.2537176668643951,0.2572906598448753,-0.003572992980480194,0.0019486241745775483,0.0,1.0,1.0,-0.11928594708442686,-0.01084417700767517,-0.019258010590618307,-0.02662738140178683
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,0,0,16,16,0.13333333333333333,10,0.33166183829307555,0.3323581427335739,-0.000696304440498352,0.0202940544703186,0.5,0.5,0.5,-0.000696304440498352,-0.000696304440498352,-0.000696304440498352,-0.000696304440498352
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,1,16,32,16,0.26666666666666666,10,0.24632021486759187,0.28910925835371015,-0.04278904348611832,0.02448714029838106,0.1,0.9,0.1,-0.04348534792661667,-0.021742673963308336,-0.020339582661787668,-0.01784208295319682
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,2,32,48,16,0.4,10,0.26124072074890137,0.26708086431026457,-0.0058401435613632206,0.02345658660445881,0.4,0.6,0.4,-0.04932549148797989,-0.016441830495993296,-0.016196885775952113,-0.015216981928324066
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,3,48,64,16,0.5333333333333333,10,0.21757416427135468,0.20844575017690659,0.00912841409444809,0.013471513208863544,0.8,0.8,0.8,-0.0401970773935318,-0.01004926934838295,-0.011326635800875152,-0.012035495600262645
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,4,64,80,16,0.6666666666666666,10,0.2233995109796524,0.23134128004312515,-0.007941769063472747,0.008466569451169838,0.2,0.8,0.2,-0.04813884645700455,-0.00962776929140091,-0.010875320235888164,-0.011698116239077789
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,5,80,96,16,0.8,10,0.2762144595384598,0.2662330001592636,0.009981459379196167,0.007784451802209371,0.9,0.9,0.9,-0.038157387077808386,-0.006359564512968065,-0.00897924936178959,-0.010535966406771902
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,6,96,112,16,0.9333333333333333,10,0.22110590636730193,0.22276760786771774,-0.001661701500415802,0.0007375919515022825,0.0,1.0,0.0,-0.039819088578224186,-0.005688441225460598,-0.008561103769711087,-0.010220632660817809
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,7,112,120,8,1.0,10,0.20836507230997087,0.2072041414678097,0.0011609308421611786,0.0024517917193983725,0.6,0.6,0.6,-0.03865815773606301,-0.004832269717007876,-0.008291047252714635,-0.00994930082982825
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,0,0,16,16,0.12121212121212122,10,0.3519011527299881,0.33116021752357483,0.02074093520641327,0.025774470439584904,0.8,0.8,0.8,0.02074093520641327,0.02074093520641327,0.02074093520641327,0.02074093520641327
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,1,16,32,16,0.24242424242424243,10,0.25003661662340165,0.2683268591761589,-0.018290242552757262,0.01684935495789463,0.2,0.8,0.2,0.0024506926536560086,0.0012253463268280043,0.0023733221432741965,0.00444815873287002
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,2,32,48,16,0.36363636363636365,10,0.19313154369592667,0.21330374032258986,-0.020172196626663207,0.016186168398288465,0.1,0.9,0.1,-0.0177215039730072,-0.0059071679910023996,-0.004202454164624214,-0.0012203633506121631
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,3,48,64,16,0.48484848484848486,10,0.22162511050701142,0.2822444587945938,-0.0606193482875824,0.014260590798610395,0.0,1.0,0.0,-0.0783408522605896,-0.0195852130651474,-0.015485832989215853,-0.009631877304468106
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,4,64,80,16,0.6060606060606061,10,0.3128888249397278,0.32929463386535646,-0.01640580892562866,0.004682725387666164,0.0,1.0,0.0,-0.09474666118621826,-0.01894933223724365,-0.015617258122989112,-0.010255898197407737
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,5,80,96,16,0.7272727272727273,10,0.25172473937273027,0.27525861710309985,-0.02353387773036957,0.0030367852563389494,0.0,1.0,0.0,-0.11828053891658782,-0.01971342315276464,-0.016429219108361467,-0.011078074995034805
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,6,96,112,16,0.8484848484848485,10,0.24106283336877823,0.25900341123342513,-0.017940577864646912,0.003305256684754742,0.0,1.0,0.0,-0.13622111678123475,-0.01946015954017639,-0.016537173305239,-0.01136961451812912
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,7,112,128,16,0.9696969696969697,10,0.18200370147824288,0.19508816450834274,-0.013084463030099868,0.002020892209525918,0.0,1.0,0.0,-0.1493055798113346,-0.018663197476416826,-0.016380231929096312,-0.011420273092574769
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,8,128,132,4,1.0,10,0.24617901742458342,0.24510485529899598,0.0010741621255874634,0.0007383977834997936,1.0,1.0,1.0,-0.14823141768574713,-0.01647015752063857,-0.015992356505658896,-0.011161283584622657
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,0,0,16,16,0.10062893081761007,10,0.3222524136304855,0.38272414207458494,-0.060471728444099426,0.016428441731889423,0.0,1.0,0.0,-0.060471728444099426,-0.060471728444099426,-0.060471728444099426,-0.060471728444099426
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,1,16,32,16,0.20125786163522014,10,0.2663463085889816,0.2675482451915741,-0.0012019366025924683,0.023931547318378647,0.4,0.6,0.4,-0.061673665046691896,-0.030836832523345948,-0.03239656388759613,-0.03524902499893086
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,2,32,48,16,0.3018867924528302,10,0.22530079931020736,0.24437834918498993,-0.01907754987478256,0.006272188142766727,0.0,1.0,0.0,-0.08075121492147445,-0.026917071640491484,-0.028450189365280997,-0.03137281169105778
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,3,48,64,16,0.4025157232704403,10,0.2260133296251297,0.2530782610177994,-0.02706493139266968,0.008918006729390677,0.0,1.0,0.0,-0.10781614631414413,-0.026954036578536032,-0.028164989194449253,-0.030723210867235264
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,4,64,80,16,0.5031446540880503,10,0.22931547611951827,0.2536555230617523,-0.024340046942234038,0.004382838311511178,0.0,1.0,0.0,-0.13215619325637817,-0.026431238651275633,-0.027591247856616975,-0.030081796291077764
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,5,80,96,16,0.6037735849056604,10,0.3122085705399513,0.32694558799266815,-0.014737017452716827,0.0013323070340303237,0.0,1.0,0.0,-0.146893210709095,-0.024482201784849167,-0.026163000033961402,-0.029018651573601815
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,6,96,112,16,0.7044025157232704,10,0.31327683478593826,0.3372724652290344,-0.02399563044309616,0.0053075148124457445,0.0,1.0,0.0,-0.17088884115219116,-0.024412691593170166,-0.02598607190409485,-0.02877342320132085
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,7,112,128,16,0.8050314465408805,10,0.3172985777258873,0.3315872669219971,-0.014288689196109771,0.006102725490432957,0.0,1.0,0.0,-0.18517753034830092,-0.023147191293537615,-0.0253112229017111,-0.028267833797855288
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,8,128,144,16,0.9056603773584906,10,0.39283256232738495,0.4082228600978851,-0.015390297770500183,0.005152446275059606,0.0,1.0,0.0,-0.2005678281188011,-0.022285314235422345,-0.024943781230184765,-0.027943236789184447
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,9,144,159,15,1.0,10,0.2939055383205414,0.3000042140483856,-0.0060986757278442385,0.001079756431582482,0.0,1.0,0.0,-0.20666650384664534,-0.020666650384664535,-0.02460114294832403,-0.02754280204555109
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,0,0,16,16,0.13333333333333333,10,0.2553862124681473,0.3804322093725204,-0.12504599690437318,0.02123647960484773,0.0,1.0,1.0,-0.12504599690437318,-0.12504599690437318,-0.12504599690437318,-0.12504599690437318
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,1,16,32,16,0.26666666666666666,10,0.1945760615170002,0.29872516840696334,-0.10414910688996315,0.010477617829267469,0.0,1.0,1.0,-0.22919510379433633,-0.11459755189716817,-0.1152941148976485,-0.11653399564441769
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,2,32,48,16,0.4,10,0.1978543721139431,0.2558296829462051,-0.05797531083226204,0.016297549675571198,0.0,1.0,1.0,-0.28717041462659837,-0.09572347154219946,-0.09891731373610951,-0.10372586035086784
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,3,48,64,16,0.5333333333333333,10,0.21561889350414276,0.2998115301132202,-0.08419263660907746,0.012271048499185146,0.0,1.0,1.0,-0.3713630512356758,-0.09284076280891895,-0.09608564505783411,-0.10117323462157833
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,4,64,80,16,0.6666666666666666,10,0.1771921381354332,0.21524898260831832,-0.03805684447288513,0.005234248780192856,0.0,1.0,1.0,-0.40941989570856097,-0.0818839791417122,-0.08834847164650758,-0.09597157613333011
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,5,80,96,16,0.8,10,0.23460133820772172,0.24487611949443816,-0.010274781286716462,0.0028637618080475727,0.0,1.0,1.0,-0.4196946769952774,-0.06994911283254623,-0.08125086343198111,-0.09137773548286109
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,6,96,112,16,0.9333333333333333,10,0.21433519795536995,0.21654339805245398,-0.0022082000970840452,0.0014144099211726455,0.0,1.0,1.0,-0.42190287709236146,-0.060271839584623066,-0.07673413981284413,-0.0882092292555967
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,7,112,120,8,1.0,10,0.20054052919149398,0.20472487434744835,-0.004184345155954361,0.0033403365332692575,0.2,0.8,0.8,-0.4260872222483158,-0.053260902781039475,-0.07471886773904164,-0.08620611029522944
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,0,0,16,16,0.12121212121212122,10,0.30135670602321624,0.3670509189367294,-0.06569421291351318,0.03498129877695804,0.0,1.0,1.0,-0.06569421291351318,-0.06569421291351318,-0.06569421291351318,-0.06569421291351318
